Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
NOC, Northrop Grumman Corporation, 52.31B, 76, Industrials, Aerospace & Defense, C+, B, B-, A-, 12.29, 2.24, 1.53, 5.77, 25.28, 6.6, 11.6, 21.3, 24.5, 5.5, -26.6, 14.68, 10.51, 5.3, 2.0, -9.4, -15.24, -11.31, -9.31, 5.92, -6.5, -3.3, -11.0, 1.6, -0.47, 84.1, 0.2, -10.67, 405.0, 320.4, 26.40449438202248, 39.0, 0.96, -18.98, 18.46, 1.3, Apr 29 BMO
NOV, National Oilwell Varco Inc., 4.24B, 50, Energy, Oil & Gas Equipment &amp; Services, C+, F, C+, B-, 0, 0, 0.5, 0.81, 9.3, -95.8, -97.1, 9.7, -108.5, -61.8, -110.7, -33.3, 41.0, -2.9, 0, 3.37, -50.0, -48.54, -53.41, -52.77, -3.7, 1.1, -40.0, 1.7, 2.16, 99.0, 0.3, 0.26, 12.5, 11.5, 8.695652173913043, 49.1, 5.86, -54.78, 45.88, 2.7, Apr 27 AMC
NOW, ServiceNow Inc., 70.99B, 80, Technology, Software - Application, D+, A-, B, A, 68.64, 3.99, 19.1, 30.86, 66.62, 18.2, 2.9, 77.6, 38.2, 12.5, 27.7, 26.54, 27.09, 32.6, 0, 24.3, 4.55, 45.66, 30.29, 34.26, 10.4, 21.4, 28.6, 0, -0.15, 99.1, 0.1, -70.98, 363.0, 361.2, 0.49833887043189684, 61.6, 3.19, -5.32, 71.89, 1.0, Apr 29 AMC
NRG, NRG Energy Inc., 8.02B, 70, Utilities, Utilities - Independent Power Producers, C+, C+, B-, B, 7.78, 0, 0.83, 5.27, 5.71, 42.1, 11.7, 26.5, 0, 37.0, 944.2, 5.03, -12.8, -6.7, 44.7, 10.68, -17.47, -15.72, -17.86, -9.28, 1.1, 9.6, -9.3, 3.6, 0.04, 97.8, 0.7, -11.76, 44.3, 31.7, 39.747634069400625, 58.8, 3.2, -21.85, 67.09, 1.2, May 07 BMO
NSC, Norfolk Southern Corporation, 42.86B, 77, Industrials, Railroads, C+, A-, C+, B+, 15.5, 2.88, 3.87, 2.88, 39.43, 21.8, 32.4, 48.9, 16.0, 6.5, 7.8, 22.09, 6.29, -7.6, -41.5, 8.28, -20.86, -13.69, -14.19, -17.04, 0.8, 7.5, -7.7, 2.2, -0.1, 76.3, 0.1, -5.41, 182.3, 164.5, 10.820668693009125, 53.5, 1.41, -24.24, 47.92, 0.9, Apr 29 BMO
NTAP, NetApp Inc., 9.46B, 78, Technology, Computer Hardware, B, A, C+, C+, 10.38, 1.65, 1.69, 33.47, 18.54, 18.2, 18.5, 66.2, 147.1, 12.9, 27.9, -0.02, 5.96, -10.2, 23.9, 3.49, -24.18, -30.43, -32.79, -38.28, -0.7, 1.6, -19.6, 4.5, 0, 99.0, 0.1, -3.33, 52.1, 41.4, 25.845410628019334, 48.7, 3.93, -40.54, 20.72, 1.2, May 27 AMC
NTRS, Northern Trust Corporation, 15.09B, 63, Financial, Asset Management, C, B, C+, C, 13.07, 4.45, 2.28, 1.51, 0, 21.6, 29.5, 93.5, 14.4, 1.0, 0.2, 2.39, 2.43, 0.4, 4.7, -8.4, -28.6, -32.09, -31.98, -23.32, -5.2, -4.0, -22.2, 3.8, -0.01, 86.0, 0.3, -12.03, 81.4, 70.2, 15.954415954415957, 44.7, 3.06, -34.59, 19.1, 0, Apr 21 BMO
NUE, Nucor Corporation, 11.38B, 76, BasicMaterials, Steel, B+, B+, C+, B-, 12.51, 1.76, 0.48, 1.1, 11.32, 7.0, 10.2, 13.4, 16.1, 9.1, -44.4, 78.03, 3.94, -18.5, -83.1, 5.52, -21.81, -32.21, -33.39, -31.67, -4.5, 1.9, -22.1, 4.2, -0.29, 81.3, 0.4, 0, 45.8, 37.3, 22.78820375335121, 46.7, 1.56, -36.13, 36.2, 3.3, Apr 28 BMO
NVDA, NVIDIA Corporation, 192.77B, 84, Technology, Semiconductors, C-, A, B, A, 34.9, 5.19, 17.66, 16.03, 49.66, 25.6, 26.1, 62.0, 25.7, 18.1, -25.1, 20.48, 13.7, 40.8, 183.5, 14.38, 18.63, 53.25, 36.52, 101.29, 8.6, 20.2, 43.0, 0.2, 1.3, 69.3, 0.3, -14.72, 300.4, 311.2, -3.4704370179948625, 65.5, 2.03, -1.74, 142.25, 7.7, May 21 AMC
NVR, NVR Inc., 9.88B, 79, ConsumerCyclical, Residential Construction, C+, A-, C+, B+, 17.35, 5.33, 1.35, 4.24, 14.4, 11.8, 13.6, 20.7, 37.4, 22.9, 13.6, -0.03, 2.4, -6.2, -5.6, 0.25, -30.38, -21.96, -26.48, -15.55, -5.5, -3.6, -20.2, 0, -0.03, 88.6, 5.2, -17.44, 3223.3, 2768.0, 16.448699421965323, 47.4, 1.37, -31.22, 37.06, 0, Apr 23 BMO
NWL, Newell Brands Inc., 4.92B, 57, ConsumerDefensive, Household & Personal Products, B-, C-, C+, C, 8.62, 0, 0.52, 1.43, 0, 0, 0, 33.3, 0, 0, 103.1, 17.52, -0.14, -7.6, 0, -8.72, -40.47, -41.4, -39.54, -25.66, -8.1, -9.7, -32.0, 7.92, 1.18, 91.2, 0.4, 201.6, 14.7, 11.7, 25.641025641025646, 41.4, 4.61, -44.64, 11.3, 1.3, May 01 BMO
NWS, News Corporation, 6.47B, 53, CommunicationServices, Broadcasting, C, C-, D, B+, 0, 0, 0.68, 0.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7.8, 0, 20.61, -25.73, -17.36, -24.19, -6.22, 12.3, 14.2, -14.9, 1.8, 0, 32.58, 39.47, 0, 0, 10.9, -100.0, 59.2, 0.36, -28.39, 39.68, 0, May 07 AMC
NWSA, News Corporation, 5.63B, 65, CommunicationServices, Broadcasting, C+, C, C+, B+, 55.6, 0, 0.59, 0.81, 80.4, -9.7, -12.1, 43.9, -10.7, -5.9, 111.4, 10.29, 7.18, -7.8, 0, 20.16, -25.49, -18.22, -24.12, -7.26, 12.3, 12.9, -15.1, 1.8, 0.78, 0, 0.58, 0, 12.6, 10.6, 18.867924528301888, 59.3, 2.28, -28.8, 35.82, 1.4, May 07 AMC
O, Realty Income Corporation, 17.16B, 77, RealEstate, REIT - Retail, C+, B+, B-, B+, 27.44, 6.38, 11.06, 1.63, 79.26, 30.4, 27.0, 94.0, 4.9, 2.7, 10.1, 5.82, 5.45, 16.9, 19.3, -2.17, -36.06, -33.5, -31.58, -27.27, -3.0, -8.4, -28.8, 5.56, 0.63, 74.7, 0.1, 0, 62.6, 50.2, 24.701195219123502, 45.4, 2.65, -40.67, 32.58, 0, May 04 AMC
ODFL, Old Dominion Freight Line Inc., 17.12B, 79, Industrials, Trucking, D+, A, C+, A, 26.61, 3.95, 4.17, 5.85, 37.08, 15.0, 20.1, 88.8, 20.9, 15.8, 3.7, 20.03, 7.33, -0.3, 1.5, 11.59, -0.34, 13.59, 17.1, 53.17, 2.8, 11.0, 17.5, 0.4, 0.7, 79.5, 0.1, -0.29, 135.8, 149.5, -9.1638795986622, 56.7, 3.47, -6.06, 69.81, 1.9, Apr 23 BMO
OKE, ONEOK Inc., 12.72B, 65, Energy, Oil & Gas Midstream, C-, B, C+, B-, 10.44, 67.49, 1.34, 2.29, 0, 8.4, 14.1, 35.8, 13.1, 3.8, 10.7, 2.8, 0.24, -23.1, -142.3, 12.04, -59.71, -56.25, -59.42, -54.33, 4.6, 4.7, -50.1, 12.18, -0.67, 76.1, 0.6, 7.04, 39.4, 30.4, 29.60526315789474, 55.7, 3.56, -60.87, 152.55, 1.4, Apr 28 AMC
OMC, Omnicom Group Inc., 10.88B, 74, CommunicationServices, Advertising Agencies, B, B+, C+, C+, 9.1, 5.9, 0.73, 4.45, 18.39, 9.0, 14.2, 26.6, 52.4, 5.4, 1.8, 18.04, 1.4, -1.8, 1.1, -3.31, -36.83, -36.48, -37.99, -36.53, -6.8, -9.4, -30.5, 5.18, -0.62, 0, 0.2, -0.12, 59.0, 49.0, 20.408163265306122, 40.9, 9.86, -40.93, 8.35, 0.9, Apr 28 BMO
ORCL, Oracle Corporation, 163.83B, 85, Technology, Software - Infrastructure, B, A, C+, B+, 12.76, 1.73, 4.12, 11.86, 17.68, 27.1, 34.8, 79.8, 61.5, 10.5, 16.1, 7.41, 9.61, 1.9, 13.3, -0.47, -4.34, -6.5, -0.13, -3.02, 0.2, 5.4, -0.6, 1.8, -0.69, 52.9, 36.36, -0.23, 50.2, 51.6, -2.7131782945736407, 54.3, 1.42, -12.55, 33.24, 2.1, Mar 12 AMC
ORLY, "OReilly Automotive Inc.", 29.90B, 85, ConsumerCyclical, Specialty Retail, C, A, B, A, 20.18, 1.67, 2.93, 274.9, 26.73, 13.4, 18.6, 53.0, 670.8, 12.9, 11.2, 18.41, 13.4, 2.7, -2.0, 12.63, 1.53, -9.39, -9.05, 12.79, 3.8, 14.0, 0.6, 0, -0.13, 88.1, 0.5, -14.38, 407.6, 389.8, 4.566444330425862, 59.5, 2.01, -12.26, 58.48, 0.9, Apr 22 AMC
OTIS, Otis Worldwide Corporation, 20.34B, 48, Industrials, Specialty Industrial Machinery, D+, C-, C-, C+, 20.81, 0, 1.57, 0, 0, 0, 0, 0, 0, 0, 0, 12.7, 4.3, -4.4, -39.6, 7.74, 0, 0, 6.08, 0, -1.6, 2.0, 2.0, 0, 0, 0.4, 0, 0, 54.7, 48.2, 13.485477178423237, 0, 1.28, -11.39, 26.32, 1.0, -
OXY, Occidental Petroleum Corporation, 11.44B, 53, Energy, Oil & Gas E&amp;P, C, C-, C, C, 0, 0, 0.5, 0.57, 0, 0, 0, 61.7, 0, 0, -122.4, 38.2, -14.93, 55.6, -397.5, 1.1, -67.27, -64.2, -66.61, -74.64, -3.6, -3.7, -60.8, 3.2, 6.82, 84.9, 0.2, 2.63, 14.9, 13.4, 11.194029850746269, 48.5, 8.85, -74.98, 52.89, 1.2, May 05 AMC
PAYC, Paycom Software Inc., 14.63B, 64, Technology, Software - Application, D+, C, B, B+, 55.91, 3.82, 18.75, 24.31, 0, 0, 0, 85.8, 0, 0, 32.3, 24.5, 19.69, 21.3, 33.1, 11.67, -16.64, 13.88, -4.51, 23.69, 4.8, 12.6, 2.8, 0, 6.67, 77.2, 8.8, -0.37, 225.1, 243.3, -7.48047677764078, 53.8, 7.26, -26.08, 54.7, 1.1, Apr 28 AMC
PAYX, Paychex Inc., 22.97B, 69, Industrials, Staffing & Employment Services, D, A, C+, B, 21.93, 5.32, 5.59, 8.2, 57.18, 27.0, 35.9, 0, 42.3, 12.5, 13.7, -4.7, 3.87, 6.8, 9.4, -2.71, -28.75, -23.98, -25.78, -25.77, -5.4, -4.0, -20.8, 3.9, -0.54, 70.5, 10.5, -0.42, 68.6, 61.9, 10.823909531502416, 44.4, 3.5, -30.27, 31.87, 1.2, Mar 25 BMO
PBCT, "Peoples United Financial Inc.", 4.61B, 72, Financial, Banks - Regional, B, B, B, C-, 9.95, 0.62, 2.37, 0.6, 0, 25.9, 68.6, 0, 7.2, 1.0, 0.8, 2.72, 13.73, 15.1, -2.3, 0.37, -33.15, -34.94, -35.44, -32.53, -6.3, -7.9, -26.7, 6.6, 0.07, 81.2, 0.3, -8.58, 12.6, 10.5, 19.999999999999996, 42.2, 4.3, -36.64, 16.44, 0, Apr 23 AMC
PCAR, PACCAR Inc, 22.69B, 74, Industrials, Farm & Heavy Construction Machinery, C+, B, C, A-, 15.11, 0, 0.93, 2.4, 21.91, 8.7, 11.8, 19.6, 21.8, 7.7, 10.1, 60.39, -5.84, -20.4, -42.8, 1.88, -10.98, -13.74, -15.79, -0.94, -1.7, 3.8, -5.3, 1.9, -0.87, 65.6, 1.4, -0.57, 72.1, 66.0, 9.242424242424233, 49.8, 1.48, -17.85, 35.63, 5.0, Apr 21 BMO
PEAK, Healthpeak Properties Inc., 11.57B, 64, RealEstate, REIT - Healthcare Facilities, D+, C+, B-, B, 77.19, 17.75, 5.39, 1.56, 0, 12.1, 11.8, 49.4, 4.1, 1.8, -96.0, 20.5, 2.5, 34.2, 323.0, -12.82, -40.37, -33.14, -35.51, -28.73, -10.0, -11.4, -31.7, 6.66, 1.05, 96.9, 0.2, 0.24, 29.2, 21.5, 35.81395348837209, 41.5, 1.45, -41.39, 19.32, 0, May 05 AMC
PEG, Public Service Enterprise Group Incorporated, 23.09B, 68, Utilities, Utilities - Diversified, C, B+, C+, C+, 13.55, 0, 2.34, 1.54, 0, 14.6, 19.8, 0, 9.6, 3.0, 17.7, 2.23, 3.7, -6.7, -36.0, -10.44, -20.19, -22.94, -21.12, -21.53, -6.9, -2.5, -17.8, 4.2, 0.53, 72.4, 0.2, -1.05, 59.1, 44.9, 31.625835189309587, 44.2, 1.28, -27.08, 34.04, 0.7, May 04 BMO
PEP, PepsiCo Inc., 184.98B, 73, ConsumerDefensive, Beverages - Non-Alcoholic, D+, A, C+, B+, 22.64, 5.54, 2.71, 13.73, 0, 10.6, 15.0, 55.3, 51.4, 9.2, -40.7, 10.37, 4.64, 7.7, -2.1, -1.44, -9.14, 0.83, -2.63, 2.88, 0, 3.7, -1.0, 3.0, -0.06, 73.5, 0.1, -0.61, 142.6, 132.9, 7.298720842738893, 51.5, 0.84, -9.59, 31.22, 1.1, Apr 28 BMO
PFE, Pfizer Inc., 208.90B, 83, Healthcare, Drug Manufacturers - General, B-, A, B-, B, 12.2, 0, 4.12, 3.24, 88.18, 32.1, 32.2, 80.4, 25.8, 9.9, 62.3, 7.92, 0, -8.3, -10.3, 5.42, 2.68, 2.57, -3.22, -7.85, 1.5, 9.5, 3.7, 4.0, -1.0, 72.8, 0.04, -3.93, 41.3, 37.0, 11.621621621621614, 57.3, 0.8, -14.9, 36.01, 1.0, Apr 28 BMO
PFG, Principal Financial Group Inc., 9.25B, 72, Financial, Insurance - Diversified, A-, C+, B, C, 5.95, 1.25, 0.54, 0.72, 1.79, 7.3, 8.8, 0, 8.9, 0.5, -7.3, 15.84, 6.03, 21.3, -31.9, 13.47, -39.95, -39.82, -38.87, -38.63, 1.6, 3.9, -31.4, 6.66, -0.69, 74.4, 0.5, 1.22, 39.2, 32.5, 20.615384615384624, 51.7, 1.13, -44.71, 44.23, 0, Apr 27 AMC
PG, The Procter & Gamble Company, 281.82B, 69, ConsumerDefensive, Household & Personal Products, C-, B+, C+, B, 21.89, 8.02, 4.01, 6.31, 48.41, 6.7, 10.0, 51.1, 10.4, 4.1, -60.6, 5.03, 7.53, 4.6, 7.3, -6.11, -8.92, -4.58, -8.88, 6.66, -3.0, -0.8, -5.3, 2.7, -0.56, 65.0, 0.1, -82.99, 129.4, 113.9, 13.608428446005266, 43.6, 0.73, -11.15, 20.64, 0.8, Apr 17 BMO
PGR, The Progressive Corporation, 43.54B, 69, Financial, Insurance - Property & Casualty, C, B, C+, B, 13.67, 0, 1.12, 3.11, 10.57, 9.1, 11.9, 0, 26.6, 6.6, 51.9, -13.34, -2.74, 0.3, -36.0, -6.95, -12.07, 2.07, 4.99, -1.94, -5.8, -3.4, -0.8, 0.5, 0.17, 82.1, 0.2, -10.5, 87.1, 72.7, 19.80742778541952, 41.5, 0.79, -12.42, 18.59, 0, May 06 BMO
PH, Parker-Hannifin Corporation, 19.38B, 75, Industrials, Specialty Industrial Machinery, B-, B+, C+, B+, 16.31, 4.32, 1.36, 3.08, 15.6, 9.3, 11.6, 25.1, 21.5, 6.7, 9.1, -3.75, 3.43, 0.4, -9.9, 15.32, -29.09, -23.52, -26.6, -10.67, 3.3, 9.4, -14.5, 2.3, -0.57, 83.7, 0.4, -4.98, 173.0, 146.7, 17.92774369461487, 54.5, 2.0, -30.04, 62.44, 1.5, Apr 30 BMO
PHM, PulteGroup Inc., 7.45B, 68, ConsumerCyclical, Residential Construction, B, D+, B-, B+, 9.01, 2.18, 0.71, 1.35, 0, 0, 0, 23.6, 0, 0, 3.0, 5.55, 3.3, 14.9, 25.4, 15.54, -40.91, -28.84, -28.89, -13.59, 2.3, 2.9, -22.6, 1.7, -0.7, 94.7, 0.4, -4.98, 29.7, 27.1, 9.594095940959402, 53.2, 2.82, -41.76, 61.16, 0, Apr 23 BMO
PKG, Packaging Corporation of America, 8.76B, 83, ConsumerCyclical, Packaging & Containers, B, B+, C+, A-, 18.14, 2.72, 1.26, 2.78, 9.69, 9.3, 14.2, 22.9, 21.2, 9.0, -5.6, -3.8, 5.0, -1.4, -24.5, 9.11, -6.64, -17.91, -16.65, -3.8, 1.3, 5.4, -7.8, 3.3, -1.83, 95.2, 1.3, -0.07, 99.8, 89.8, 11.1358574610245, 50.7, 1.84, -18.68, 31.37, 3.5, Apr 27 AMC
PKI, PerkinElmer Inc., 10.27B, 81, Healthcare, Diagnostics & Research, B+, B+, B-, B, 20.04, 4.17, 3.56, 3.56, 53.84, 8.1, 11.6, 48.4, 8.6, 3.7, -2.7, 18.67, 10.8, 6.5, -4.6, 16.79, -4.19, 4.61, -5.28, 4.62, 3.8, 14.4, 5.5, 0.3, 0.26, 99.1, 0.3, -4.23, 89.3, 90.2, -0.9977827050997845, 64.1, 2.58, -10.23, 46.19, 1.8, May 05 AMC
PLD, Prologis Inc., 60.83B, 72, RealEstate, REIT - Industrial, D+, B+, C, A, 49.66, 0, 17.2, 2.35, 81.67, 50.3, 27.7, 72.7, 7.9, 4.5, -13.7, -6.62, -6.05, 2.3, -33.6, -2.84, -12.84, -2.94, -5.68, 10.62, -4.6, 2.7, -3.0, 2.7, 3.31, 88.9, 0.52, -0.36, 94.9, 82.8, 14.613526570048322, 47.9, 1.02, -15.74, 40.56, 0, Apr 21 BMO
PM, Philip Morris International Inc., 105.81B, 70, ConsumerDefensive, Tobacco, C+, B+, C+, C+, 12.67, 3.43, 3.5, 0, 51.54, 25.3, 37.3, 65.4, -65.4, 18.9, -9.6, 10.1, 4.04, 6.0, 34.7, -9.92, -23.49, -19.54, -20.13, -20.37, -7.3, -7.8, -15.0, 6.89, 0.2, 75.2, 0.2, -3.5, 83.4, 68.7, 21.39737991266376, 38.1, 0.7, -24.63, 21.34, 1.0, Apr 21 BMO
PNC, The PNC Financial Services Group Inc., 41.97B, 69, Financial, Banks - Regional, B-, B+, C+, C, 11.37, 0, 3.1, 0.85, 12.7, 35.2, 70.2, 0, 9.6, 1.1, 6.3, 47.44, -6.61, -6.7, -25.3, 5.85, -37.01, -35.76, -38.71, -23.97, -3.6, -1.6, -26.9, 4.7, -0.51, 84.6, 0.3, 0.77, 110.6, 96.7, 14.37435367114787, 47.0, 1.17, -39.53, 23.21, 0, Apr 15 BMO
PNR, Pentair plc, 5.61B, 81, Industrials, Specialty Industrial Machinery, B-, A-, B-, B+, 14.3, 2.91, 1.88, 2.96, 21.34, 12.7, 15.6, 35.8, 20.1, 9.0, 8.1, 12.2, 5.1, 3.1, 41.9, 7.36, -25.16, -22.55, -27.16, -9.09, 1.5, 4.7, -14.1, 2.2, -2.17, 90.9, 0.2, -22.37, 38.0, 32.6, 16.564417177914105, 52.2, 1.81, -29.56, 51.79, 2.0, Apr 30 BMO
PNW, Pinnacle West Capital Corporation, 8.11B, 65, Utilities, Utilities - Regulated Electric, C+, B, C-, C+, 14.03, 4.03, 2.34, 1.49, 0, 14.4, 20.9, 0, 9.3, 2.7, -18.0, 6.63, 4.86, -11.4, -410.3, -9.59, -28.14, -15.87, -19.92, -24.34, -4.9, -7.1, -19.1, 4.3, -1.15, 87.3, 0.1, -21.39, 87.4, 72.4, 20.718232044198892, 43.1, 2.03, -31.74, 19.93, 0.5, May 08 BMO
PPG, PPG Industries Inc., 20.33B, 73, BasicMaterials, Specialty Chemicals, C+, A-, C+, B-, 14.37, 2.99, 1.36, 4.3, 18.33, 7.9, 10.6, 43.3, 23.1, 6.5, -2.2, 33.92, 5.83, -6.8, -22.0, -2.84, -28.63, -34.0, -35.6, -23.2, -4.7, -3.6, -24.2, 2.3, -0.69, 79.2, 0.1, 0, 105.5, 84.2, 25.296912114014248, 45.9, 1.6, -36.02, 23.22, 1.4, Apr 27 AMC
PPL, PPL Corporation, 18.04B, 72, Utilities, Utilities - Regulated Electric, C, A, C+, C+, 10.28, 21.26, 2.32, 1.45, 0, 22.5, 36.6, 90.7, 14.2, 3.9, -8.0, 0.86, 0.5, 0.8, -15.2, -0.08, -30.43, -25.17, -29.65, -17.65, 0, -0.2, -18.8, 6.58, 1.33, 71.2, 0.1, -36.66, 31.3, 24.5, 27.755102040816332, 49.9, 1.25, -31.47, 39.29, 0.6, May 08 BMO
PRGO, Perrigo Company plc, 7.08B, 82, Healthcare, Drug Manufacturers - Specialty & Generic, B+, B, B, B, 12.23, 3.78, 1.42, 1.22, 35.69, 3.8, 5.0, 36.1, 3.3, 1.7, 13.0, 4.78, 10.0, 14.2, 65.2, 0.74, -10.3, 7.66, 0.64, 4.92, 0, 5.5, -0.2, 1.7, -1.78, 86.6, 0.1, -3.47, 56.1, 52.1, 7.677543186180421, 51.3, 3.01, -18.59, 29.94, 1.9, Apr 30 BMO
PRU, Prudential Financial Inc., 21.38B, 69, Financial, Insurance - Life, A, C+, B, D+, 4.58, 0.64, 0.33, 0.34, 0.84, 6.0, 7.4, 0, 6.3, 0.4, 10.6, 18.6, 9.0, 3.8, 40.5, -2.09, -44.15, -42.79, -43.06, -45.66, -5.8, -2.3, -34.2, 8.24, 0.89, 67.5, 0.1, -17.82, 68.3, 51.3, 33.138401559454195, 47.1, 2.18, -48.45, 38.22, 0, May 05 AMC
PSA, Public Storage, 30.17B, 82, RealEstate, REIT - Industrial, C, A, B, A-, 24.42, 1.43, 10.5, 6.31, 69.65, 44.7, 50.9, 71.8, 25.7, 11.2, -14.6, 1.81, 17.0, 3.9, 3.6, -8.35, -21.68, -14.42, -15.95, -21.65, -4.1, -7.9, -19.3, 4.4, -0.72, 80.7, 9.9, -0.04, 201.1, 176.6, 13.873159682899209, 42.3, 2.5, -32.9, 15.21, 0, Apr 30 AMC
PSX, Phillips 66, 31.67B, 70, Energy, Oil & Gas Refining &amp; Marketing, C, B-, C+, A-, 10.88, 0, 0.3, 1.48, 156.76, 0.4, -1.5, 10.4, 1.5, 0.6, -42.1, 167.07, -6.0, -13.2, 0, 27.06, -20.58, -39.25, -35.6, -17.81, 6.8, 19.6, -22.7, 5.02, -0.45, 72.1, 0.3, 0.44, 82.1, 71.0, 15.633802816901401, 57.8, 1.36, -40.17, 79.2, 1.1, May 01 BMO
PVH, PVH Corp., 3.01B, 71, ConsumerCyclical, Apparel Manufacturing, B+, B, C+, C, 6.34, 0, 0.3, 0.52, 4.53, 4.2, 5.6, 54.4, 7.1, 3.0, -40.1, 194.21, -4.84, 4.7, -152.4, -2.6, -53.82, -57.44, -60.79, -62.83, -5.9, -6.8, -47.4, 0, 2.2, 0, 1.1, 0, 51.6, 39.5, 30.632911392405067, 47.1, 5.24, -63.7, 45.18, 1.4, Apr 01 AMC
PWR, Quanta Services Inc., 4.51B, 74, Industrials, Engineering & Construction, B, C+, B-, B, 8.14, 1.63, 0.37, 1.11, 0, 2.8, 4.6, 13.0, 8.8, 4.1, 46.4, 15.86, 8.75, 0.0, 137.6, -5.04, -24.24, -27.53, -24.07, -13.34, -9.1, -5.0, -17.2, 0.6, 1.39, 0, 1.3, -0.33, 46.6, 30.3, 53.79537953795379, 42.0, 5.44, -29.89, 30.04, 1.7, May 07 BMO
PXD, Pioneer Natural Resources Company, 13.48B, 79, Energy, Oil & Gas E&amp;P, B-, B, B+, B, 38.65, 1.11, 1.39, 1.11, 4.63, 7.5, 10.0, 41.6, 6.1, 4.0, -21.2, 49.89, 16.4, 19.8, 11.4, 9.73, -41.3, -39.61, -45.69, -45.73, 0.9, 6.4, -31.2, 2.6, 3.04, 93.7, 0.6, -1.33, 107.0, 79.3, 34.93064312736444, 53.9, 3.12, -48.3, 69.09, 0.9, May 06 AMC
PYPL, PayPal Holdings Inc., 170.93B, 67, Financial, Credit Services, F, C+, B+, A-, 35.7, 5.12, 9.36, 10.61, 39.33, 10.3, 14.2, 43.9, 11.5, 3.7, 19.9, 23.93, 17.84, 11.9, -87.4, 33.77, 19.83, 41.54, 33.5, 29.52, 15.9, 31.4, 33.0, 0, 0.71, 86.7, 0.1, -25.83, 125.6, 143.7, -12.595685455810715, 71.9, 1.01, -1.9, 75.96, 1.4, May 06 AMC
QCOM, QUALCOMM Incorporated, 90.97B, 87, Technology, Semiconductors, B, A, B+, B, 13.82, 0.92, 4.54, 29.91, 21.41, 20.2, 37.7, 57.4, 90.3, 12.3, 216.3, 56.37, 25.68, 4.7, -25.4, 5.11, -11.29, -12.2, -9.48, -7.41, 3.9, 9.6, -0.1, 3.2, -0.26, 79.9, 0.12, -11.86, 90.7, 78.0, 16.282051282051285, 58.4, 1.34, -16.95, 37.71, 1.6, Apr 29 AMC
QRVO, Qorvo Inc., 11.47B, 86, Technology, Semiconductors, B+, B, B, B+, 13.88, 3.78, 3.66, 2.64, 15.19, 8.1, 7.4, 41.0, 5.9, 4.2, 212.7, 25.79, 9.07, 4.4, 155.2, 16.85, -9.49, -3.68, -14.99, 34.71, 5.6, 13.8, 7.9, 0, 0.79, 93.0, 0.5, -20.71, 113.3, 97.3, 16.44398766700925, 58.3, 3.12, -19.25, 68.85, 4.2, May 07 AMC
RCL, Royal Caribbean Cruises Ltd., 7.00B, 66, ConsumerCyclical, Travel Services, C, A-, B-, D+, 21.01, 0, 0.64, 0.6, 78.68, 17.2, 19.0, 45.6, 16.0, 6.3, 4.5, 136.8, -3.35, 7.9, -13.2, -4.95, -69.06, -69.13, -73.67, -71.6, -8.3, -6.3, -62.9, 8.88, -1.87, 76.0, 0.9, -4.62, 0, 34.5, -100.0, 47.7, 16.4, -74.02, 82.6, 0.1, -
RE, Everest Re Group Ltd., 8.00B, 65, Financial, Insurance - Reinsurance, B, B, B-, D, 6.87, 0, 1.0, 0.71, 4.66, 14.1, 16.5, 0, 12.7, 4.2, -13.2, 27.03, -4.89, 23.7, 156.1, -15.34, -44.57, -40.05, -41.58, -34.86, -8.1, -15.8, -34.3, 3.8, 0.99, 82.4, 1.3, -4.33, 229.1, 164.2, 39.524969549330095, 39.8, 1.49, -45.05, 1.25, 0, May 06 AMC
REG, Regency Centers Corporation, 6.12B, 76, RealEstate, REIT - Retail, B+, B, B-, B-, 24.24, 2.81, 5.4, 0.98, 26.53, 21.1, 26.8, 73.0, 3.8, 2.2, -2.6, 15.67, 9.1, 1.4, -48.2, -11.62, -41.89, -43.67, -42.13, -45.39, -6.0, -13.2, -38.3, 6.52, 1.81, 0, 0.7, -2.01, 51.9, 36.0, 44.166666666666664, 42.0, 3.47, -48.04, 14.81, 0, May 07 AMC
REGN, Regeneron Pharmaceuticals Inc., 63.83B, 92, Healthcare, Biotechnology, B+, A, B-, A, 18.5, 3.42, 8.0, 5.17, 37.42, 28.6, 30.5, 89.7, 21.0, 15.8, -10.8, 14.67, 8.4, 33.2, 35.9, 11.56, 43.14, 63.85, 52.03, 86.65, 3.2, 12.1, 50.0, 0, 0.12, 68.5, 19.4, -3.15, 531.5, 577.1, -7.901576849766076, 57.7, 2.38, -1.88, 110.36, 4.2, May 05 BMO
