Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
OI, Owens-Illinois Inc., 1.09B, 44, Consumer Goods, Packaging & Containers, B-, B-, D+, F, 3.04, 0, 0.16, 3.18, 0, 3.8, 7.9, 18.1, 34.0, 2.5, -15.0, 9.87, 4.08, -3.7, -596.1, -37.59, -41.64, -26.53, -42.67, -63.75, 3.5, -33.5, -40.5, 2.9, 3.7, 97.4, 0.9, 0.03, 21.2, 6.4, 231.24999999999994, 42.9, 4.81, -65.94, 58.89, 1.2, May 05 AMC
OKE, ONEOK Inc., 10.40B, 59, Utilities, Gas Utilities, B+, B, B-, F, 5.51, 0.7, 1.02, 1.44, 0, 12.6, 18.8, 33.2, 20.2, 6.2, 10.7, 10.24, 10.12, -15.1, 9.0, -69.39, -71.43, -69.8, -71.42, -68.8, -24.8, -61.4, -67.9, 17.29, 1.2, 77.2, 0.6, 6.01, 53.0, 19.2, 176.04166666666666, 31.0, 2.58, -72.44, 77.88, 0.7, Feb 24 AMC
OMC, Omnicom Group Inc., 12.25B, 58, Services, Advertising Agencies, B+, B, C+, F, 8.07, 2.32, 0.82, 3.99, 10.3, 9.0, 14.2, 26.6, 52.8, 5.3, 1.8, 7.8, 3.7, 1.3, 6.7, -26.58, -34.76, -32.47, -35.68, -29.11, -8.5, -23.7, -31.7, 4.9, -1.03, 0, 0.2, -0.84, 78.3, 51.6, 51.74418604651162, 39.1, 12.79, -38.73, 12.38, 0.9, Feb 11 BMO
ORCL, Oracle Corporation, 159.10B, 73, Technology, Application Software, B, A, B, D-, 11.95, 1.63, 4.0, 11.17, 17.17, 27.1, 34.8, 79.8, 61.5, 10.5, 16.1, 7.62, 9.61, 1.9, 13.3, -1.46, -7.69, -6.3, -6.0, -7.88, 6.4, -1.9, -7.8, 1.9, -3.69, 53.4, 36.36, -0.03, 49.7, 48.7, 2.0533880903490758, 52.4, 1.47, -17.69, 25.41, 2.1, Mar 12 AMC
ORLY, "OReilly Automotive Inc.", 23.70B, 62, Services, Auto Parts Stores, B, B+, B, F, 14.38, 1.3, 2.33, 57.81, 21.93, 13.7, 18.9, 53.1, 514.9, 13.5, 11.2, 12.13, 13.0, 7.3, 14.5, -19.54, -30.63, -22.27, -30.75, -23.44, -5.3, -17.4, -23.8, 0, -0.09, 87.4, 0.5, -34.58, 401.7, 287.2, 39.86768802228413, 44.1, 2.08, -33.2, 20.66, 0.9, May 06 AMC
OXY, Occidental Petroleum Corporation, 12.63B, 40, Basic Materials, Independent Oil & Gas, C+, C, C-, F, 0, 0, 0.61, 0.47, 0, -4.8, 0.1, 61.4, -4.2, -1.2, -122.4, 38.5, -8.26, 38.4, -266.2, -61.22, -70.01, -70.26, -69.01, -80.67, -4.8, -56.1, -68.4, 3.4, -1.08, 80.5, 0.2, 4.47, 21.2, 10.7, 98.13084112149534, 36.2, 5.69, -81.45, 41.89, 1.2, Feb 27 AMC
PAYX, Paychex Inc., 23.87B, 57, Services, Staffing & Outsourcing Services, C+, A-, B, F, 20.65, 2.36, 5.81, 8.5, 54.37, 25.7, 34.1, 0, 40.9, 11.6, 13.7, -2.67, 8.44, 15.3, 10.0, -25.92, -28.29, -26.78, -28.25, -24.73, -5.6, -21.6, -26.0, 4.0, -1.33, 71.0, 10.6, -1.22, 72.2, 60.6, 19.141914191419144, 42.9, 2.79, -32.59, 27.48, 1.2, Mar 25 BMO
PBCT, "Peoples United Financial Inc.", 4.62B, 61, Financial, Savings & Loans, B+, B, B-, F, 7.67, 0.58, 2.46, 0.56, 0, 26.9, 73.6, 0, 7.3, 1.0, 0.8, 2.15, 13.73, 15.1, -2.3, -31.33, -39.2, -32.34, -39.7, -38.95, -17.2, -28.9, -34.8, 6.97, 8.41, 79.5, 0.3, -23.31, 16.2, 10.3, 57.281553398058236, 35.9, 4.37, -42.3, 0.2, 0, Apr 16 AMC
PCAR, PACCAR Inc, 21.43B, 57, Consumer Goods, Trucks & Other Vehicles, B+, B-, C, F, 11.56, 0, 0.84, 2.18, 18.67, 9.3, 12.5, 19.7, 24.9, 8.7, 10.1, 6.75, -2.69, -2.6, -7.4, -12.35, -23.44, -5.45, -23.05, -8.37, 1.8, -10.9, -13.8, 2.1, -1.7, 66.1, 1.4, -2.9, 73.5, 60.1, 22.296173044925123, 47.3, 1.56, -24.93, 23.95, 4.4, Apr 28 BMO
PEAK, Healthpeak Properties Inc., 10.03B, 41, Financial, REIT - Healthcare Facilities, C-, C+, C, F, 54.72, 90.71, 5.02, 1.67, 0, 2.2, 12.2, 56.0, 0.7, 0.3, -96.0, 32.27, 2.5, 20.3, -95.0, -40.96, -39.4, -43.12, -40.79, -34.65, -19.0, -35.6, -39.3, 7.25, 7.05, 0, 0.2, 0.25, 32.8, 21.2, 54.71698113207546, 34.2, 7.09, -46.19, 9.55, 0, Feb 11 AMC
PEG, Public Service Enterprise Group Incorporated, 22.63B, 55, Utilities, Diversified Utilities, B-, B-, B-, F, 13.12, 0, 2.25, 1.51, 0, 16.8, 19.3, 0, 11.4, 3.6, 17.7, 2.28, 3.0, 0.4, 119.6, -18.55, -22.88, -26.12, -23.32, -23.03, 2.0, -13.9, -22.1, 4.3, -0.41, 72.6, 0.2, -1.32, 61.0, 42.7, 42.85714285714285, 47.5, 1.24, -29.12, 30.3, 0.6, Feb 26 BMO
PEP, PepsiCo Inc., 171.79B, 50, Consumer Goods, Beverages - Soft Drinks, C-, B+, C-, D-, 19.74, 4.26, 2.56, 11.67, 1520.22, 10.9, 15.3, 55.4, 51.3, 9.5, -40.7, 7.82, 5.6, 5.7, -69.7, -13.01, -8.81, -7.53, -9.37, 1.89, 1.8, -7.7, -7.9, 3.0, -0.75, 73.6, 0.1, -0.61, 141.5, 118.1, 19.813717188823038, 49.5, 0.86, -15.86, 22.13, 0.9, Apr 28 BMO
PFE, Pfizer Inc., 187.37B, 65, Healthcare, Drug Manufacturers - Major, C+, A, B, F, 10.58, 19.52, 3.62, 2.92, 79.09, 31.4, 31.5, 80.7, 26.4, 10.0, 62.3, 7.14, 0.6, -9.2, 42.9, -9.7, -16.02, -5.27, -16.11, -23.27, 3.4, -5.7, -12.4, 4.6, 0.54, 73.7, 0.03, 0.06, 42.0, 31.7, 32.49211356466877, 50.8, 1.07, -26.24, 17.9, 0.9, Apr 28 BMO
PFG, Principal Financial Group Inc., 7.59B, 60, Financial, Life Insurance, A+, C+, B-, F, 4.16, 0.75, 0.47, 0.51, 1.6, 8.6, 10.4, 0, 9.9, 0.5, -7.3, 11.0, 7.17, 7.4, 29.5, -42.47, -52.27, -50.47, -51.64, -49.1, -17.4, -40.5, -49.7, 8.42, 0.85, 77.7, 0.5, 1.03, 49.6, 27.4, 81.02189781021899, 34.2, 1.89, -56.26, 14.11, 0, Apr 28 AMC
PG, The Procter & Gamble Company, 284.51B, 56, Consumer Goods, Personal Products, C+, B-, C+, D, 21.77, 7.71, 4.09, 6.38, 52.4, 6.5, 9.8, 50.8, 9.6, 3.9, -60.6, 5.86, 8.2, 4.6, 16.1, -8.11, -7.3, -5.52, -8.41, 10.33, 3.1, -3.6, -4.4, 2.6, -0.64, 65.8, 0.1, -52.28, 127.5, 109.3, 16.65141811527905, 51.3, 0.96, -10.69, 21.26, 0.6, Apr 21 BMO
PGR, The Progressive Corporation, 46.20B, 75, Financial, Property & Casualty Insurance, B+, B, B+, C-, 13.7, 0, 1.18, 3.39, 10.86, 10.1, 13.7, 0, 30.8, 7.5, 51.9, 5.12, -1.43, 33.7, 312.4, -5.54, 6.16, 5.22, 9.0, 8.05, 4.0, -1.3, 2.7, 0.5, 0.15, 82.0, 0.2, -7.24, 83.0, 72.3, 14.799446749654225, 52.5, 1.06, -9.07, 23.13, 0, Apr 15 BMO
PH, Parker-Hannifin Corporation, 16.42B, 53, Industrial Goods, Industrial Equipment & Components, B+, B-, C, F, 11.33, 2.57, 1.16, 2.41, 12.1, 9.6, 12.2, 25.0, 22.4, 7.4, 9.1, 6.52, 4.39, 0.7, -36.4, -38.92, -43.35, -30.63, -42.26, -33.78, -8.0, -31.3, -34.2, 2.9, -0.67, 84.2, 0.3, -9.05, 175.2, 116.0, 51.03448275862068, 40.0, 1.36, -44.97, 27.78, 1.4, Apr 30 BMO
PHM, PulteGroup Inc., 5.59B, 62, Industrial Goods, Residential Construction, A, B-, B-, F, 4.45, 1.08, 0.55, 0.98, 6.23, 9.9, 13.1, 23.5, 19.5, 9.8, 3.0, 10.13, 5.0, 0.6, 46.0, -55.45, -48.84, -45.36, -48.99, -28.74, -27.5, -47.6, -45.9, 2.4, 4.26, 95.3, 0.4, -4.08, 43.2, 20.8, 107.69230769230771, 29.3, 5.42, -58.22, 15.6, 0, Apr 23 BMO
PKG, Packaging Corporation of America, 8.07B, 53, Consumer Goods, Packaging & Containers, B+, B, D+, F, 14.71, 2.29, 1.16, 2.56, 8.92, 9.9, 15.1, 23.6, 23.4, 9.7, -5.6, -1.21, 5.0, -1.5, -32.9, -10.6, -24.17, -17.97, -25.03, -18.29, -2.0, -10.7, -18.0, 3.7, 0.08, 96.9, 1.0, -0.09, 99.2, 83.9, 18.23599523241954, 45.9, 3.18, -26.85, 18.17, 3.4, Apr 27 AMC
PKI, PerkinElmer Inc., 8.50B, 54, Healthcare, Medical Laboratories & Research, B, B-, C+, F, 14.56, 2.96, 2.95, 2.8, 33.2, 7.9, 11.3, 48.4, 8.4, 3.6, -2.7, 9.53, 11.87, 6.5, -4.6, -18.87, -26.86, -13.35, -25.53, -26.66, -1.8, -15.4, -18.5, 0.3, 0.84, 98.9, 0.3, -4.03, 100.0, 70.8, 41.24293785310735, 42.9, 4.11, -29.8, 14.94, 1.8, May 05 AMC
PLD, Prologis Inc., 54.77B, 44, Financial, REIT - Industrial, D+, B+, D+, F, 43.95, 0, 16.44, 2.11, 70.64, 47.0, 29.3, 72.4, 7.0, 4.0, -13.7, 9.29, -6.05, 2.3, -33.6, -19.99, -14.58, -10.37, -15.29, 3.23, 1.7, -12.3, -12.1, 3.0, 2.04, 86.2, 0.54, 0, 96.0, 73.2, 31.147540983606554, 47.5, 1.07, -24.33, 26.23, 0, Apr 22 BMO
PM, Philip Morris International Inc., 119.03B, 53, Consumer Goods, Cigarettes, C+, B+, C, F, 12.7, 2.17, 3.99, 0, 57.31, 24.0, 35.3, 64.7, -62.7, 17.7, -9.6, 8.25, 7.45, 2.9, -16.9, -16.23, -12.74, -3.1, -12.63, -13.37, 2.1, -7.9, -8.3, 6.3, 1.07, 76.4, 0.2, -3.41, 87.0, 71.1, 22.362869198312247, 50.4, 0.74, -17.56, 32.73, 1.1, Apr 16 BMO
PNC, The PNC Financial Services Group Inc., 39.98B, 64, Financial, Money Center Banks, A, B+, B-, F, 7.73, 1.42, 2.91, 0.81, 7.31, 37.1, 67.9, 0, 10.4, 1.3, 6.3, 6.44, 5.6, -0.4, 8.1, -29.88, -43.42, -33.14, -43.16, -28.45, -6.9, -28.8, -34.9, 5.07, -0.94, 84.8, 0.2, -13.79, 142.0, 87.3, 62.65750286368844, 40.4, 1.17, -43.92, 14.26, 0, Apr 15 BMO
PNR, Pentair plc, 4.72B, 58, Industrial Goods, Industrial Equipment & Components, B+, B, B-, F, 10.65, 2.56, 1.6, 2.39, 27.5, 12.0, 14.7, 35.6, 19.0, 8.5, 8.1, 7.6, 5.1, 2.0, 11.2, -32.14, -40.24, -22.28, -39.52, -38.22, -10.0, -27.8, -30.0, 2.7, 0.37, 92.1, 0.2, -24.23, 43.5, 27.3, 59.34065934065934, 37.8, 1.88, -41.51, 26.03, 1.4, Apr 28 BMO
PNW, Pinnacle West Capital Corporation, 8.25B, 43, Utilities, Electric Utilities, B-, B-, D+, F, 14.04, 4.22, 2.38, 1.49, 0, 15.5, 19.4, 0, 10.0, 3.0, -18.0, 5.53, 4.62, -11.4, -410.3, -28.42, -19.1, -24.92, -20.19, -23.75, -8.7, -20.5, -21.8, 4.3, -1.01, 88.5, 0.2, -11.76, 94.3, 70.8, 33.19209039548023, 40.8, 2.88, -31.98, 19.52, 0.5, Feb 21 BMO
PPG, PPG Industries Inc., 20.11B, 60, Basic Materials, Specialty Chemicals, A-, B, B-, F, 11.46, 2.02, 1.33, 3.62, 16.77, 8.2, 11.2, 43.1, 24.2, 7.0, -2.2, 9.53, 7.65, 0.7, 16.0, -25.22, -38.66, -29.44, -39.52, -29.54, -7.3, -23.7, -31.2, 2.5, 0.59, 80.1, 0.1, -14.53, 124.6, 79.8, 56.14035087719298, 39.0, 1.71, -39.92, 15.71, 1.4, Apr 27 AMC
PPL, PPL Corporation, 17.12B, 51, Utilities, Electric Utilities, B-, B+, C-, F, 9.18, 16.4, 2.2, 1.32, 0, 22.5, 36.6, 90.7, 14.2, 3.9, -8.0, -0.36, 0.59, 0.8, -15.2, -28.62, -35.15, -24.89, -35.98, -27.97, -8.9, -26.2, -28.0, 7.18, 1.83, 70.4, 0.1, -58.21, 31.9, 22.9, 39.301310043668124, 39.5, 4.34, -37.63, 26.77, 0.6, Feb 14 BMO
PRGO, Perrigo Company plc, 5.88B, 51, Healthcare, Drug Related Products, B, C+, C+, F, 9.72, 5.0, 1.22, 1.0, 42.72, 3.0, 4.2, 36.7, 2.5, 1.3, 13.0, 11.21, 8.0, 10.7, -123.4, -22.27, -16.55, -20.97, -17.15, -9.91, -8.2, -20.0, -17.5, 2.1, -0.5, 88.5, 0.1, -3.36, 55.4, 45.1, 22.838137472283808, 39.0, 3.89, -32.98, 6.55, 2.1, Feb 27 BMO
PRU, Prudential Financial Inc., 19.07B, 62, Financial, Life Insurance, A+, C+, B, F, 3.6, 0.51, 0.29, 0.3, 1.06, 6.4, 7.8, 0, 6.7, 0.5, 10.6, 9.35, 9.0, 3.8, 40.5, -39.57, -50.83, -45.19, -50.26, -51.66, -10.5, -37.7, -46.8, 9.44, -0.21, 66.9, 0.1, -19.62, 86.0, 47.0, 82.97872340425532, 36.6, 1.81, -56.17, 20.74, 0, May 05 AMC
PSA, Public Storage, 33.02B, 54, Financial, REIT - Industrial, C, A, C-, F, 25.99, 1.56, 11.6, 6.73, 73.78, 44.7, 51.5, 72.0, 25.4, 11.4, -14.6, 1.64, 17.0, 3.6, -38.3, -14.69, -8.77, -20.39, -9.43, -11.9, -2.6, -9.5, -15.9, 4.1, -1.02, 81.4, 9.9, -0.04, 207.2, 196.6, 5.391658189216681, 46.4, 4.17, -27.7, 24.14, 0, Feb 25 AMC
PSX, Phillips 66, 23.54B, 43, Basic Materials, Oil & Gas Refining &amp; Marketing, B-, C, C-, F, 5.94, 0, 0.22, 0.92, 0, 2.9, 2.4, 11.1, 12.4, 5.3, -42.1, 20.33, -1.68, 1.8, -64.7, -30.7, -53.9, -47.35, -53.58, -45.58, -2.1, -30.4, -46.9, 6.96, 0.15, 72.1, 0.3, 0.33, 98.0, 49.5, 97.97979797979798, 42.1, 1.29, -56.87, 29.17, 1.2, Apr 29 BMO
PVH, PVH Corp., 2.39B, 58, Consumer Goods, Textile - Apparel Clothing, A, B-, C+, F, 4.3, 1.46, 0.24, 0.39, 3.82, 6.6, 8.0, 54.6, 11.0, 4.9, 101.5, -21.72, 2.64, 2.5, -10.6, -56.81, -69.75, -61.56, -69.69, -74.4, -27.5, -53.7, -62.6, 0.4, -0.15, 0, 1.05, 0, 85.2, 32.6, 161.34969325153375, 27.8, 3.32, -76.26, 12.22, 1.4, Apr 01 AMC
PWR, Quanta Services Inc., 4.64B, 60, Industrial Goods, General Contractors, A, C+, B, F, 7.63, 1.08, 0.38, 1.11, 19.19, 3.3, 4.6, 13.2, 10.4, 4.9, 46.4, 7.82, 10.48, 0.0, 137.6, -23.41, -24.99, -15.33, -24.29, -20.46, 0.4, -14.5, -18.9, 0.6, 2.45, 96.4, 1.2, -0.8, 47.2, 30.7, 53.745928338762226, 46.6, 4.95, -30.1, 29.66, 1.7, Feb 27 BMO
PXD, Pioneer Natural Resources Company, 13.49B, 65, Basic Materials, Independent Oil & Gas, A+, B-, B, F, 10.84, 0.74, 1.39, 1.02, 4.8, 7.8, 15.2, 41.6, 6.3, 4.1, -21.2, 23.9, 22.41, 19.8, 11.4, -39.15, -50.67, -37.88, -50.35, -48.55, 5.7, -31.4, -41.7, 2.9, 0.7, 90.6, 0.6, -1.22, 133.7, 67.7, 97.48892171344164, 44.4, 3.06, -57.83, 54.57, 0.9, Feb 19 AMC
PYPL, PayPal Holdings Inc., 118.08B, 61, Financial, Credit Services, B-, B, B+, F, 22.55, 2.42, 6.64, 6.5, 30.62, 13.8, 15.3, 44.9, 15.2, 5.0, 19.9, 21.36, 18.66, 17.4, -10.0, -18.89, -15.56, -6.23, -13.54, -10.67, -4.7, -14.4, -13.8, 0, 2.03, 86.2, 0.1, -25.08, 129.3, 91.3, 41.62102957283682, 44.2, 1.38, -24.85, 13.95, 1.4, Apr 29 AMC
QCOM, QUALCOMM Incorporated, 80.54B, 73, Technology, Communication Equipment, B+, A, B+, F, 11.25, 0.77, 4.07, 17.26, 19.58, 21.4, 39.3, 58.0, 90.5, 12.6, 216.3, 49.44, 25.12, 4.9, -8.6, -16.85, -23.31, -8.07, -22.91, 17.93, -1.0, -14.4, -14.8, 3.6, -1.49, 79.4, 0.12, -11.99, 95.6, 65.9, 45.068285280728354, 46.3, 1.73, -29.27, 21.93, 1.8, May 06 AMC
QRVO, Qorvo Inc., 9.18B, 63, Technology, Semiconductor - Broad Line, B+, B-, B+, F, 12.33, 3.42, 2.93, 2.05, 12.17, 11.0, 9.6, 41.0, 8.0, 5.7, 212.7, 1.95, 7.77, 4.4, 155.2, -25.12, -33.89, 7.41, -34.04, 3.02, -5.5, -20.1, -13.3, 0, -3.08, 92.3, 0.5, -19.73, 119.3, 74.5, 60.13422818791946, 42.5, 3.43, -37.35, 31.0, 4.2, May 05 AMC
RCL, Royal Caribbean Cruises Ltd., 6.11B, 61, Services, Resorts & Casinos, B+, B, B-, F, 2.9, 0.2, 0.56, 0.43, 68.61, 17.2, 19.0, 45.6, 16.0, 6.3, 4.5, 47.82, 13.7, 7.9, -13.2, -68.72, -81.57, -75.91, -81.41, -78.72, -32.1, -68.6, -76.6, 12.57, 1.04, 78.0, 0.9, -5.42, 99.4, 25.7, 286.7704280155642, 29.3, 8.55, -81.66, 28.94, 0.1, May 05 BMO
RE, Everest Re Group Ltd., 7.90B, 59, Financial, Property & Casualty Insurance, B+, B-, B, F, 7.45, 2.9, 0.96, 0.83, 4.89, 12.1, 13.7, 0, 11.3, 3.8, 11.3, 6.04, 2.62, 23.7, 156.1, -30.34, -32.53, -27.6, -32.21, -13.17, -7.7, -24.4, -26.8, 3.3, 1.48, 0, 1.6, 0.31, 282.5, 181.2, 55.90507726269317, 41.2, 2.62, -36.23, 11.6, 0, May 11 AMC
REG, Regency Centers Corporation, 5.82B, 50, Financial, REIT - Retail, B, B, C-, F, 20.18, 2.56, 5.14, 0.9, 25.25, 21.1, 26.8, 73.0, 3.8, 2.2, -2.6, 5.65, 9.1, 1.4, -48.2, -46.5, -46.17, -51.52, -47.38, -51.14, -27.3, -40.4, -47.6, 7.05, 3.98, 0, 0.7, -1.92, 72.0, 35.5, 102.8169014084507, 28.6, 2.46, -52.75, 1.1, 0, Feb 12 AMC
REGN, Regeneron Pharmaceuticals Inc., 55.21B, 77, Healthcare, Biotechnology, B-, A-, C+, B-, 16.72, 3.1, 7.02, 4.91, 27.6, 26.9, 28.1, 90.1, 20.7, 15.5, -10.8, 8.56, 8.72, 12.5, 4.0, 1.07, 33.59, 81.94, 32.83, 22.54, 6.8, 17.9, 43.8, 0, 5.01, 73.8, 20.4, -1.78, 475.0, 496.6, -4.349577124446239, 61.0, 3.13, -3.72, 83.79, 3.7, May 07 BMO
RF, Regions Financial Corporation, 8.18B, 66, Financial, Regional - Southeast Banks, A+, B+, B-, F, 5.1, 0.68, 1.76, 0.54, 4.48, 32.4, 73.3, 0, 10.0, 1.2, 13.0, 6.96, 8.17, -4.3, 12.2, -42.34, -50.91, -44.66, -51.11, -43.58, -12.3, -36.6, -44.6, 7.39, -0.56, 75.0, 0.2, -2.45, 15.8, 8.3, 90.36144578313252, 36.6, 1.75, -52.17, 20.89, 0, Apr 17 BMO
RHI, Robert Half International Inc., 4.85B, 62, Services, Staffing & Outsourcing Services, A-, B+, B-, F, 9.17, 1.64, 0.8, 3.77, 15.43, 7.5, 10.2, 41.7, 40.9, 20.0, 8.1, 9.67, 5.9, 3.8, 4.0, -24.61, -40.66, -29.72, -40.1, -44.07, -9.5, -26.5, -32.6, 3.6, -2.26, 96.6, 2.8, 0, 52.6, 38.1, 38.05774278215223, 38.9, 6.28, -45.24, 16.83, 1.7, Apr 30 AMC
RL, Ralph Lauren Corporation, 5.32B, 66, Consumer Goods, Textile - Apparel Clothing, A+, B, B, F, 8.49, 0.99, 0.83, 1.58, 13.92, 10.4, 9.8, 62.0, 21.6, 9.5, 20.5, 2.21, 7.43, 1.4, 198.3, -40.32, -44.47, -26.27, -43.72, -48.19, -15.9, -34.3, -36.2, 4.1, -2.79, 0, 1.7, -21.53, 113.6, 65.6, 73.17073170731709, 31.0, 8.98, -50.63, 6.39, 1.9, May 05 BMO
RMD, ResMed Inc., 22.41B, 66, Healthcare, Medical Instruments & Supplies, C-, B+, B, C-, 31.73, 2.18, 8.05, 9.59, 106.51, 16.3, 23.2, 59.0, 21.5, 10.9, -9.6, 10.05, 21.7, 13.1, 27.7, -14.12, -3.83, 16.49, -3.12, 45.76, 2.8, -5.7, 4.5, 1.0, 2.71, 70.8, 1.0, -9.92, 154.2, 142.2, 8.438818565400846, 50.5, 1.3, -15.65, 55.08, 2.6, Apr 30 AMC
ROK, Rockwell Automation Inc., 18.29B, 52, Industrial Goods, Diversified Machinery, C, B+, C+, F, 16.63, 4.11, 2.72, 24.15, 29.87, 13.7, 16.5, 42.5, 102.4, 14.4, -31.1, 6.38, 4.66, 2.6, 303.7, -22.13, -27.2, -3.93, -26.13, -18.34, -1.2, -16.6, -14.6, 2.7, 0.8, 78.0, 0.2, -31.15, 175.8, 143.6, 22.423398328690823, 45.3, 2.51, -28.58, 29.75, 1.5, Apr 29 BMO
ROL, Rollins Inc., 11.50B, 54, Services, Business Services, D, B+, C+, D+, 40.87, 7.04, 5.71, 14.33, 89.64, 10.1, 13.3, 50.7, 26.3, 12.5, -13.1, 11.07, 8.2, 13.8, -4.4, -10.98, 7.02, 6.93, 7.6, -15.26, -1.4, -5.2, 0, 1.3, -2.86, 43.6, 1.5, -0.53, 40.1, 35.1, 14.245014245014245, 48.2, 10.59, -18.64, 16.15, 0.8, Apr 29 BMO
ROP, Roper Technologies Inc., 32.43B, 68, Industrial Goods, Diversified Machinery, B, A-, B+, F, 21.74, 2.34, 6.04, 3.35, 26.64, 32.9, 45.1, 63.9, 20.5, 10.5, 88.8, 5.65, 7.75, 1.3, 251.6, -16.87, -16.46, -9.72, -13.88, -12.08, 0, -12.6, -13.9, 0.6, 0.56, 95.0, 0.6, -2.96, 371.9, 293.6, 26.668937329700253, 46.7, 2.13, -22.77, 27.11, 0.8, Apr 30 BMO
ROST, Ross Stores Inc., 29.78B, 63, Services, Apparel Stores, B, B+, B+, F, 15.85, 2.11, 1.86, 8.65, 22.97, 10.1, 12.9, 28.1, 49.1, 19.2, 27.6, 17.33, 8.17, 8.4, 13.3, -27.53, -32.04, -26.16, -31.8, -16.4, -3.9, -23.0, -26.4, 1.2, 0.29, 91.7, 0.2, -3.22, 102.1, 81.0, 26.049382716049372, 42.4, 1.62, -36.05, 41.03, 1.3, Mar 03 AMC
RSG, Republic Services Inc., 24.58B, 56, Industrial Goods, Waste Management, B-, B, C+, F, 20.15, 3.07, 2.39, 2.96, 37.6, 10.4, 17.4, 39.8, 13.4, 4.8, 5.5, 9.31, 7.35, 1.8, -2.3, -22.09, -16.25, -11.58, -16.07, -5.88, -5.8, -16.1, -14.9, 1.9, 0.02, 94.8, 0.2, -5.29, 100.6, 72.7, 38.37689133425033, 42.6, 1.12, -25.45, 15.08, 0.5, Apr 30 AMC
RTN, Raytheon Company, 35.59B, 67, Industrial Goods, Aerospace/Defense Products & Services, A+, B, B, F, 8.32, 0.89, 1.22, 2.67, 14.22, 11.5, 16.4, 26.6, 27.2, 10.2, 17.6, 11.04, 11.01, 6.5, 9.6, -41.91, -47.9, -38.85, -46.77, -34.06, -18.2, -38.0, -40.6, 3.2, 2.17, 78.7, 0.2, -7.45, 244.7, 122.4, 99.91830065359476, 33.2, 4.32, -49.91, 13.55, 1.3, Apr 30 BMO
SBUX, Starbucks Corporation, 80.38B, 49, Services, Specialty Eateries, C, C+, B, F, 20.14, 2.08, 2.98, 0, 85.9, 13.8, 18.2, 28.3, -66.7, 17.4, -13.0, 26.25, 10.23, 7.0, 22.5, -18.41, -27.25, -22.91, -26.07, -12.55, -0.8, -16.6, -24.5, 2.5, -3.34, 70.8, 0.1, -4.31, 83.8, 62.6, 33.865814696485614, 45.0, 1.67, -34.82, 29.95, 0.7, Apr 28 AMC
SCHW, The Charles Schwab Corporation, 44.96B, 61, Financial, Investment Brokerage - National, B+, A-, C, F, 15.34, 7.04, 3.81, 2.33, 5.82, 29.9, 41.1, 91.0, 18.8, 1.2, 9.2, 0.95, 1.83, -6.2, -5.2, -7.45, -28.7, -5.81, -27.69, -22.94, 6.1, -14.5, -18.1, 2.0, 2.87, 83.5, 0.1, -48.82, 43.1, 32.9, 31.00303951367782, 48.0, 6.54, -33.41, 22.82, 0, Apr 13 BMO
SEE, Sealed Air Corporation, 3.98B, 43, Consumer Goods, Packaging & Containers, B-, C, C-, F, 7.98, 2.61, 0.83, 0, 17.89, 5.5, 11.7, 32.7, -92.6, 4.8, -34.1, 7.05, 6.1, 3.1, -13.6, -22.15, -37.36, -39.03, -38.87, -46.79, -1.1, -21.3, -36.5, 2.6, -1.54, 95.2, 0.6, 4.99, 39.1, 24.5, 59.591836734693885, 43.7, 2.78, -48.33, 42.73, 1.1, Feb 11 BMO
SHW, The Sherwin-Williams Company, 40.68B, 61, Basic Materials, Specialty Chemicals, B-, B, B+, F, 17.1, 2.37, 2.27, 9.71, 25.88, 8.6, 10.9, 44.9, 40.2, 7.4, 42.4, 11.75, 11.18, 1.2, 172.5, -23.99, -23.6, -19.24, -25.13, -0.86, -6.5, -17.6, -18.6, 1.2, 0.37, 80.9, 0.2, -18.54, 593.3, 424.9, 39.6328547893622, 42.2, 1.5, -27.18, 34.26, 1.0, Apr 29 BMO
SIVB, SVB Financial Group, 7.93B, 68, Financial, Regional - Pacific Banks, A+, B+, B, F, 7.9, 0.82, 3.43, 1.2, 7.22, 49.2, 86.2, 0, 19.8, 1.7, 20.0, 4.07, 8.0, 8.4, 2.0, -29.37, -43.78, -26.99, -43.06, -38.85, -7.9, -31.9, -34.5, 0, -0.14, 95.3, 0.2, -21.12, 283.8, 140.0, 102.71428571428571, 39.0, 2.46, -47.24, 12.21, 0, Apr 23 AMC
